0.20	0.00	0.00	0.109589041	0.155258765	0.295774648	0.109540636	0.000732519	0.566929134	0.143712575	0.002321655	0.60		0	0	0	1	0	0
0.33	0.00	0.12	0.095890411	0.118530885	0.197183099	0.378091873	0.000732519	0.338582677	0.19760479	0.001477417	0.40		0	0	1	0	0	0
0.20	0.00	0.12	0.671232877	0.101836394	0.549295775	0.272084806	0.001032186	0.559055118	0.113772455	0.001055298	0.60		0	0	0	1	0	0
0.05	0.00	0.25	0.061643836	0.151919866	0.169014085	0.155477032	0.00063263	0.503937008	0.131736527	0.000844238	0.40		0	0	1	0	0	0
0.28	0.00	0.00	0.315068493	0.123539232	0.056338028	0.042402827	0.000954495	0.519685039	0.131736527	0.001266357	0.60		0	0	0	1	0	0
0.28	0.00	0.14	0.102739726	0.123539232	0.028169014	0.03180212	0.000832408	0.535433071	0.161676647	0.002532714	0.60		0	0	0	1	0	0
0.31	0.00	0.28	0.082191781	0.09015025	0.169014085	0.084805654	0.000754717	0.385826772	0.239520958	0.001371887	0.80		0	0	0	0	1	0
0.10	0.00	0.09	0.04109589	0.267111853	0.084507042	0.045936396	0.000443951	0.598425197	0.089820359	0.001477417	0.20		0	1	0	0	0	0
0.24	0.00	0.36	0.342465753	0.103505843	0.154929577	0.286219081	0.000865705	0.464566929	0.299401198	0.002216125	0.40		0	0	1	0	0	0
0.24	0.00	0.36	0.342465753	0.103505843	0.154929577	0.286219081	0.000865705	0.464566929	0.299401198	0.002216125	0.40		0	0	1	0	0	0
0.37	0.00	0.30	0.130136986	0.12687813	0.225352113	0.141342756	0.000843507	0.409448819	0.107784431	0.000949768	0.20		0	1	0	0	0	0
0.26	0.00	0.20	0.116438356	0.534223706	0.098591549	0.028268551	0.000754717	0.37007874	0.341317365	0.002216125	0.60		0	0	0	1	0	0
0.31	0.00	0.22	0.089041096	0.095158598	0.112676056	0.060070671	0.000754717	0.440944882	0.520958084	0.002005065	0.40		0	0	1	0	0	0
0.19	0.00	0.02	0.061643836	0.063439065	0.056338028	0.017667845	0.000688124	0.582677165	0.113772455	0.001160827	0.40		0	0	1	0	0	0
0.00	0.00	0.15	0.082191781	0.070116861	0.098591549	0.208480565	0.000377358	0.913385827	0.137724551	0.004959899	0.20		0	1	0	0	0	0
0.27	0.00	0.43	0.089041096	0.170283806	0.295774648	0.381625442	0.000776915	0.401574803	0.239520958	0.000844238	0.40		0	0	1	0	0	0
0.36	0.00	0.52	0.047945205	0.168614357	0.154929577	0.109540636	0.000765816	0.401574803	0.149700599	0.001160827	0.40		0	0	1	0	0	0
0.16	0.00	0.23	0.047945205	0.09015025	0.056338028	0.021201413	0.000643729	0.472440945	0.137724551	0.000844238	0.40		0	0	1	0	0	0
0.09	0.00	0.37	0.034246575	0.103505843	0.154929577	0.318021201	0.000599334	0.456692913	0.149700599	0.000844238	0.40		0	0	1	0	0	0
0.37	0.00	0.26	0.054794521	0.103505843	0.042253521	0.060070671	0.000788013	0.322834646	0.245508982	0.000844238	0.40		0	0	1	0	0	0
0.18	0.00	0.04	0.089041096	0.095158598	0.098591549	0.03180212	0.000621532	0.519685039	0.179640719	0.001055298	0.60		0	0	0	1	0	0
0.18	0.00	0.04	0.082191781	0.093489149	0.070422535	0.028268551	0.000610433	0.511811024	0.185628743	0.001055298	0.60		0	0	0	1	0	0
0.35	0.00	0.36	0.143835616	0.115191987	0.408450704	0.399293286	0.000776915	0.362204724	0.137724551	0.001055298	0.40		0	0	1	0	0	0
0.27	0.00	0.15	0.130136986	0.16360601	0.450704225	0.236749117	0.000610433	0.338582677	0.179640719	0.001899536	0.60		0	0	0	1	0	0
0.27	0.00	0.04	0.198630137	0.120200334	0.338028169	0.137809187	0.000865705	0.472440945	0.119760479	0.001160827	0.40		0	0	1	0	0	0
0.50	0.00	0.57	0.171232877	0.096828047	0.042253521	0.014134276	0.000788013	0.236220472	0.179640719	0.001266357	0.40		0	0	1	0	0	0
0.26	0.00	0.12	0.287671233	0.165275459	0.690140845	0.367491166	0.000921199	0.409448819	0.263473054	0.001055298	0.40		0	0	1	0	0	0
0.28	0.00	0.18	0.095890411	0.106844741	0.225352113	0.169611307	0.000832408	0.543307087	0.155688623	0.001688476	0.40		0	0	1	0	0	0
0.24	0.00	0.31	0.102739726	0.103505843	0.112676056	0.141342756	0.000688124	0.527559055	0.125748503	0.001055298	0.60		0	0	0	1	0	0
0.37	0.00	0.40	0.089041096	0.111853088	0.253521127	0.16254417	0.000887902	0.551181102	0.185628743	0.000844238	0.40		0	0	1	0	0	0
0.27	0.00	0.49	0.061643836	0.171953255	0.267605634	0.374558304	0.000754717	0.37007874	0.22754491	0.000949768	0.40		0	0	1	0	0	0
0.26	0.00	0.16	0.068493151	0.121869783	0.154929577	0.102473498	0.000754717	0.503937008	0.173652695	0.001160827	0.80		0	0	0	0	1	0
0.21	0.00	0.05	0.075342466	0.115191987	0.169014085	0.169611307	0.000732519	0.511811024	0.143712575	0.001477417	0.40		0	0	1	0	0	0
0.23	0.00	0.05	0.256849315	0.123539232	0.042253521	0.017667845	0.000688124	0.527559055	0.035928144	0.002638244	0.40		0	0	1	0	0	0
0.23	0.00	0.05	0.256849315	0.123539232	0.042253521	0.017667845	0.000688124	0.527559055	0.035928144	0.002638244	0.40		0	0	1	0	0	0
0.26	0.00	0.11	0.04109589	0.111853088	0.14084507	0.116607774	0.000754717	0.535433071	0.149700599	0.001266357	0.40		0	0	1	0	0	0
0.18	0.00	0.07	0.047945205	0.106844741	0.070422535	0.03180212	0.000688124	0.551181102	0.149700599	0.002427184	0.40		0	0	1	0	0	0
0.42	0.00	0.57	0.075342466	0.103505843	0.366197183	0.208480565	0.000765816	0.42519685	0.275449102	0.002427184	0.40		0	0	1	0	0	0
0.30	0.00	0.05	0.068493151	0.103505843	0.098591549	0.045936396	0.000688124	0.472440945	0.371257485	0.002216125	0.60		0	0	0	1	0	0
0.27	0.00	0.08	0.068493151	0.106844741	0.197183099	0.074204947	0.000743618	0.456692913	0.125748503	0.001160827	0.60		0	0	0	1	0	0
0.27	0.00	0.23	0.082191781	0.12687813	0.225352113	0.318021201	0.000688124	0.456692913	0.089820359	0.001160827	0.40		0	0	1	0	0	0
0.27	0.00	0.22	0.068493151	0.120200334	0.23943662	0.310954064	0.000677026	0.448818898	0.089820359	0.001160827	0.40		0	0	1	0	0	0
0.33	0.00	0.26	0.082191781	0.120200334	0.14084507	0.130742049	0.000843507	0.448818898	0.119760479	0.000844238	0.20		0	1	0	0	0	0
0.45	0.00	0.54	0.109589041	0.136894825	0.38028169	0.272084806	0.000932297	0.42519685	0.293413174	0.001266357	0.40		0	0	1	0	0	0
0.37	0.00	0.64	0.089041096	0.135225376	0.112676056	0.127208481	0.000954495	0.62992126	0.19760479	0.002216125	0.40		0	0	1	0	0	0
0.37	0.00	0.64	0.089041096	0.135225376	0.112676056	0.127208481	0.000954495	0.62992126	0.19760479	0.002216125	0.40		0	0	1	0	0	0
0.19	0.00	0.00	0.102739726	0.153589316	0.183098592	0.084805654	0.000732519	0.614173228	0.131736527	0.002427184	0.60		0	0	0	1	0	0
0.19	0.00	0.12	0.075342466	0.123539232	0.154929577	0.261484099	0.000643729	0.503937008	0.113772455	0.001794006	0.40		0	0	1	0	0	0
0.33	0.00	0.20	0.04109589	0.113522538	0.366197183	0.399293286	0.000799112	0.330708661	0.473053892	0.000738708	0.20		0	1	0	0	0	0
0.14	0.00	0.20	0.047945205	0.095158598	0.028169014	0.03180212	0.000643729	0.527559055	0.137724551	0.000844238	0.40		0	0	1	0	0	0
0.28	0.00	0.70	0.068493151	0.754590985	0.295774648	0.215547703	0.00082131	0.307086614	0.568862275	0.001055298	0.40		0	0	1	0	0	0
0.25	0.00	0.47	0.075342466	0.123539232	0.281690141	0.236749117	0.000776915	0.488188976	0.143712575	0.000738708	0.40		0	0	1	0	0	0
0.24	0.00	0.26	0.061643836	0.649415693	0.211267606	0.159010601	0.000765816	0.330708661	0.48502994	0.001055298	0.40		0	0	1	0	0	0
0.15	0.00	0.48	0.061643836	0.095158598	0.23943662	0.19434629	0.000654828	0.551181102	0.269461078	0.002005065	0.60		0	0	0	1	0	0
0.20	0.00	0.15	0.089041096	0.106844741	0.253521127	0.120141343	0.000677026	0.527559055	0.155688623	0.001794006	0.40		0	0	1	0	0	0
0.35	0.00	0.28	0.068493151	0.16360601	0.267605634	0.459363958	0.000799112	0.149606299	0.97005988	0.001582946	0.60		0	0	0	1	0	0
0.27	0.00	0.26	0.068493151	0.083472454	0.112676056	0.088339223	0.000732519	0.511811024	0.185628743	0.001266357	0.40		0	0	1	0	0	0
0.42	0.00	0.44	0.082191781	0.158597663	0.464788732	0.4204947	0.000865705	0.31496063	0.532934132	0.001160827	0.40		0	0	1	0	0	0
0.21	0.00	0.08	0.061643836	0.106844741	0.098591549	0.06360424	0.000865705	0.582677165	0.119760479	0.000633179	0.40		0	0	1	0	0	0
0.29	0.00	0.26	0.068493151	0.111853088	0.577464789	0.473498233	0.000710322	0.385826772	0.125748503	0.001160827	0.40		0	0	1	0	0	0
0.35	0.00	0.28	0.068493151	0.16360601	0.267605634	0.459363958	0.000799112	0.149606299	0.97005988	0.001582946	0.60		0	0	0	1	0	0
0.35	0.00	0.29	0.075342466	0.16360601	0.253521127	0.448763251	0.000799112	0.149606299	0.988023952	0.001477417	0.40		0	0	1	0	0	0
0.27	0.00	0.26	0.068493151	0.083472454	0.112676056	0.088339223	0.000732519	0.511811024	0.185628743	0.001266357	0.40		0	0	1	0	0	0
0.04	0.00	0.04	0.034246575	0.05509182	0.563380282	0.279151943	0.000421754	0.795275591	0.089820359	0.002216125	0.20		0	1	0	0	0	0
0.01	0.00	0.17	0.095890411	0.076794658	0.225352113	0.35335689	0.000355161	0.874015748	0.161676647	0.004748839	0.60		0	0	0	1	0	0
0.19	0.00	0.00	0.143835616	0.150250417	0.098591549	0.060070671	0.000721421	0.559055118	0.137724551	0.002427184	0.40		0	0	1	0	0	0
0.21	0.00	0.25	0.075342466	0.096828047	0.028169014	0.056537102	0.000699223	0.401574803	0.179640719	0.000844238	0.40		0	0	1	0	0	0
0.27	0.00	0.06	0.109589041	0.111853088	0.056338028	0.014134276	0.000743618	0.511811024	0.137724551	0.001477417	0.40		0	0	1	0	0	0
0.31	0.00	0.18	0.068493151	0.113522538	0.169014085	0.102473498	0.000799112	0.440944882	0.155688623	0.000633179	0.60		0	0	0	1	0	0
0.33	0.00	0.30	0.082191781	0.120200334	0.14084507	0.155477032	0.000799112	0.519685039	0.167664671	0.001899536	0.60		0	0	0	1	0	0
0.28	0.00	0.30	0.068493151	0.105175292	0.098591549	0.056537102	0.000654828	0.448818898	0.137724551	0.002110595	0.60		0	0	0	1	0	0
0.31	0.00	0.18	0.068493151	0.113522538	0.169014085	0.102473498	0.000799112	0.440944882	0.155688623	0.000633179	0.60		0	0	0	1	0	0
0.31	0.00	0.22	0.082191781	0.10851419	0.154929577	0.208480565	0.000743618	0.433070866	0.107784431	0.000844238	0.40		0	0	1	0	0	0
0.23	0.00	0.24	0.089041096	0.096828047	0.056338028	0.106007067	0.000665927	0.464566929	0.089820359	0.001055298	0.40		0	0	1	0	0	0
0.31	0.00	0.22	0.082191781	0.10851419	0.154929577	0.208480565	0.000743618	0.433070866	0.107784431	0.000844238	0.40		0	0	1	0	0	0
0.28	0.00	0.68	0.054794521	0.759599332	0.23943662	0.222614841	0.000810211	0.267716535	0.586826347	0.000949768	0.40		0	0	1	0	0	0
0.14	0.00	0.31	0.054794521	0.12687813	0.197183099	0.204946996	0.000765816	0.566929134	0.275449102	0.000949768	0.40		0	0	1	0	0	0
0.30	0.00	0.53	0.109589041	0.131886477	0.23943662	0.261484099	0.000843507	0.496062992	0.281437126	0.001266357	0.60		0	0	0	1	0	0
0.31	0.00	0.52	0.075342466	0.183639399	0.507042254	0.519434629	0.000765816	0.37007874	0.215568862	0.000949768	0.40		0	0	1	0	0	0
0.28	0.00	0.19	0.061643836	0.153589316	0.154929577	0.144876325	0.000710322	0.354330709	0.359281437	0.001160827	0.40		0	0	1	0	0	0
0.34	0.00	0.09	0.089041096	0.120200334	0.14084507	0.360424028	0.000710322	0.322834646	0.19760479	0.001477417	0.40		0	0	1	0	0	0
0.34	0.00	0.10	0.089041096	0.121869783	0.183098592	0.371024735	0.000710322	0.322834646	0.19760479	0.001477417	0.40		0	0	1	0	0	0
0.49	0.00	0.44	0.095890411	0.113522538	0.295774648	0.141342756	0.000976693	0.456692913	0.203592814	0.001371887	0.60		0	0	0	1	0	0
0.28	0.00	0.19	0.061643836	0.153589316	0.154929577	0.144876325	0.000710322	0.354330709	0.359281437	0.001160827	0.40		0	0	1	0	0	0
0.42	0.00	0.31	0.089041096	0.130217028	0.169014085	0.197879859	0.000732519	0.25984252	0.179640719	0.002216125	0.60		0	0	0	1	0	0
0.33	0.00	0.28	0.068493151	0.10851419	0.14084507	0.120141343	0.000865705	0.511811024	0.167664671	0.001688476	0.60		0	0	0	1	0	0
0.28	0.00	0.12	0.075342466	0.116861436	0.084507042	0.077738516	0.000776915	0.496062992	0.101796407	0.001055298	0.60		0	0	0	1	0	0
0.37	0.00	0.04	0.089041096	0.178631052	0.183098592	0.176678445	0.000688124	0.37007874	0.161676647	0.002638244	0.60		0	0	0	1	0	0
0.21	0.00	0.08	0.061643836	0.141903172	0.295774648	0.293286219	0.000654828	0.472440945	0.125748503	0.000844238	0.60		0	0	0	1	0	0
0.24	0.00	0.09	0.054794521	0.277128548	0.126760563	0.293286219	0.000688124	0.440944882	0.143712575	0.000633179	0.40		0	0	1	0	0	0
0.37	0.00	0.04	0.089041096	0.178631052	0.183098592	0.176678445	0.000688124	0.37007874	0.161676647	0.002638244	0.60		0	0	0	1	0	0
0.24	0.00	0.00	0.109589041	0.105175292	0.028169014	0.024734982	0.000887902	0.590551181	0.113772455	0.000844238	0.40		0	0	1	0	0	0
0.30	0.00	0.00	0.116438356	0.113522538	0.14084507	0.098939929	0.000843507	0.551181102	0.119760479	0.001160827	0.40		0	0	1	0	0	0
0.28	0.00	0.17	0.047945205	0.116861436	0.281690141	0.339222615	0.000665927	0.511811024	0.089820359	0.001160827	0.40		0	0	1	0	0	0
0.39	0.00	0.04	0.068493151	0.223706177	0.366197183	0.296819788	0.000932297	0.330708661	0.221556886	0.001055298	0.40		0	0	1	0	0	0
0.32	0.00	0.00	0.054794521	0.115191987	0.028169014	0.021201413	0.000710322	0.622047244	0.095808383	0.002638244	0.40		0	0	1	0	0	0
0.31	0.00	0.00	0.061643836	0.116861436	0.028169014	0.021201413	0.000710322	0.62992126	0.089820359	0.002638244	0.40		0	0	1	0	0	0
0.30	0.00	0.16	0.061643836	0.088480801	0.028169014	0.035335689	0.000688124	0.535433071	0.353293413	0.002216125	0.80		0	0	0	0	1	0
0.13	0.00	0.15	0.061643836	0.100166945	0.070422535	0.045936396	0.000610433	0.535433071	0.143712575	0.001055298	0.40		0	0	1	0	0	0
0.30	0.00	0.56	0.075342466	0.176961603	0.408450704	0.45229682	0.000754717	0.393700787	0.19760479	0.001055298	0.40		0	0	1	0	0	0
0.09	0.00	0.09	0.095890411	0.061769616	0.225352113	0.328621908	0.000410655	0.700787402	0.179640719	0.004854369	0.40		0	0	1	0	0	0
0.09	0.00	0.09	0.095890411	0.061769616	0.225352113	0.328621908	0.000410655	0.700787402	0.179640719	0.004854369	0.40		0	0	1	0	0	0
0.18	0.00	0.01	0.04109589	0.080133556	0.225352113	0.070671378	0.000577137	0.519685039	0.149700599	0.001477417	0.60		0	0	0	1	0	0
0.29	0.00	0.05	0.089041096	0.120200334	0.169014085	0.081272085	0.000654828	0.377952756	0.131736527	0.001582946	0.60		0	0	0	1	0	0
0.34	0.00	0.11	0.068493151	0.130217028	0.211267606	0.201413428	0.000721421	0.354330709	0.293413174	0.001266357	0.40		0	0	1	0	0	0
0.33	0.00	0.15	0.061643836	0.128547579	0.126760563	0.16254417	0.000754717	0.385826772	0.263473054	0.001160827	0.40		0	0	1	0	0	0
0.23	0.00	0.36	0.075342466	0.115191987	0.169014085	0.137809187	0.000799112	0.582677165	0.185628743	0.000844238	0.40		0	0	1	0	0	0
0.28	0.00	0.19	0.082191781	0.115191987	0.197183099	0.349823322	0.000688124	0.464566929	0.125748503	0.001160827	0.40		0	0	1	0	0	0
0.28	0.00	0.19	0.075342466	0.115191987	0.225352113	0.360424028	0.000688124	0.456692913	0.125748503	0.001160827	0.40		0	0	1	0	0	0
0.34	0.00	0.11	0.068493151	0.130217028	0.211267606	0.201413428	0.000721421	0.354330709	0.293413174	0.001266357	0.40		0	0	1	0	0	0
0.33	0.00	0.15	0.061643836	0.128547579	0.126760563	0.16254417	0.000754717	0.385826772	0.263473054	0.001160827	0.40		0	0	1	0	0	0
0.05	0.00	0.00	0.061643836	0.063439065	0.366197183	0.201413428	0.00017758	0.74015748	0.275449102	0.005909667	0.60		0	0	0	1	0	0
0.15	0.00	0.08	0.054794521	0.09015025	0.028169014	0.049469965	0.000599334	0.472440945	0.149700599	0.001055298	0.40		0	0	1	0	0	0
0.05	0.00	0.00	0.061643836	0.063439065	0.366197183	0.201413428	0.00017758	0.74015748	0.275449102	0.005909667	0.60		0	0	0	1	0	0
0.31	0.00	0.55	0.061643836	0.175292154	0.436619718	0.477031802	0.000754717	0.338582677	0.173652695	0.001055298	0.40		0	0	1	0	0	0
0.11	0.00	0.02	0.061643836	0.125208681	0.281690141	0.310954064	0.000488346	0.62992126	0.113772455	0.001688476	0.40		0	0	1	0	0	0
0.27	0.00	0.26	0.047945205	0.373956594	0.126760563	0.28975265	0.000754717	0.291338583	0.281437126	0.000949768	0.40		0	0	1	0	0	0
0.20	0.00	0.10	0.095890411	0.103505843	0.154929577	0.084805654	0.000654828	0.535433071	0.149700599	0.001899536	0.60		0	0	0	1	0	0
0.32	0.00	0.44	0.130136986	0.128547579	0.14084507	0.130742049	0.000832408	0.622047244	0.167664671	0.002216125	0.60		0	0	0	1	0	0
0.24	0.00	0.47	0.082191781	0.10851419	0.056338028	0.017667845	0.000643729	0.464566929	0.119760479	0.002005065	0.60		0	0	0	1	0	0
0.41	0.00	1.00	0.171232877	0.998330551	0.436619718	0.222614841	0.001065483	0	1	0.001055298	0.20		0	1	0	0	0	0
0.26	0.00	0.03	0.061643836	0.138564274	0.338028169	0.328621908	0.000554939	0.480314961	0.125748503	0.001794006	0.40		0	0	1	0	0	0
0.26	0.00	0.03	0.061643836	0.138564274	0.338028169	0.328621908	0.000554939	0.480314961	0.125748503	0.001794006	0.40		0	0	1	0	0	0
0.22	0.00	0.42	0.315068493	0.096828047	0.394366197	0.434628975	0.000810211	0.535433071	0.233532934	0.002216125	0.40		0	0	1	0	0	0
0.22	0.00	0.42	0.315068493	0.098497496	0.38028169	0.431095406	0.000810211	0.535433071	0.22754491	0.002216125	0.40		0	0	1	0	0	0
0.22	0.00	0.42	0.315068493	0.096828047	0.394366197	0.434628975	0.000810211	0.535433071	0.233532934	0.002216125	0.40		0	0	1	0	0	0
0.22	0.00	0.42	0.315068493	0.098497496	0.38028169	0.431095406	0.000810211	0.535433071	0.22754491	0.002216125	0.40		0	0	1	0	0	0
0.22	0.00	0.00	0.089041096	0.101836394	0.154929577	0.056537102	0.000765816	0.582677165	0.101796407	0.000949768	0.40		0	0	1	0	0	0
0.19	0.00	0.18	0.068493151	0.111853088	0.23943662	0.282685512	0.000754717	0.669291339	0.143712575	0.000949768	0.60		0	0	0	1	0	0
0.27	0.00	0.03	0.075342466	0.130217028	0.084507042	0.049469965	0.000654828	0.362204724	0.137724551	0.001266357	0.40		0	0	1	0	0	0
0.27	0.00	0.02	0.02739726	0.100166945	0.112676056	0.049469965	0.000721421	0.338582677	0.449101796	0.000844238	0.20		0	1	0	0	0	0
0.28	0.00	0.04	0.054794521	0.106844741	0.225352113	0.088339223	0.000710322	0.464566929	0.137724551	0.001688476	0.60		0	0	0	1	0	0
0.25	0.00	0.26	0.438356164	0.096828047	0.492957746	0.406360424	0.0009101	0.496062992	0.095808383	0.001055298	0.40		0	0	1	0	0	0
0.24	0.00	0.26	0.431506849	0.096828047	0.478873239	0.406360424	0.000899001	0.496062992	0.095808383	0.001055298	0.40		0	0	1	0	0	0
0.28	0.00	0.48	0.054794521	0.146911519	0.183098592	0.318021201	0.000677026	0.354330709	0.173652695	0.001160827	0.40		0	0	1	0	0	0
0.19	0.00	0.10	0.082191781	0.121869783	0.23943662	0.335689046	0.000621532	0.472440945	0.113772455	0.001899536	0.40		0	0	1	0	0	0
0.24	0.00	0.03	0.047945205	0.100166945	0.225352113	0.127208481	0.000621532	0.496062992	0.089820359	0.000633179	0.20		0	1	0	0	0	0
0.19	0.00	0.07	0.082191781	0.128547579	0.14084507	0.134275618	0.000588235	0.57480315	0.131736527	0.002110595	0.60		0	0	0	1	0	0
0.26	0.00	0.24	0.061643836	0.58096828	0.197183099	0.201413428	0.000710322	0.204724409	0.754491018	0.001160827	0.40		0	0	1	0	0	0
0.29	0.00	0.03	0.061643836	0.076794658	0.042253521	0.007067138	0.000799112	0.488188976	0	0.000738708	0.20		0	1	0	0	0	0
0.30	0.00	0.17	0.075342466	0.101836394	0.070422535	0.042402827	0.000799112	0.433070866	0.167664671	0.000844238	0.60		0	0	0	1	0	0
0.30	0.00	0.17	0.075342466	0.101836394	0.070422535	0.042402827	0.000799112	0.433070866	0.167664671	0.000844238	0.60		0	0	0	1	0	0
0.25	0.00	0.05	0.068493151	0.093489149	0.323943662	0.127208481	0.000677026	0.535433071	0.143712575	0.003271423	0.60		0	0	0	1	0	0
0.24	0.00	0.21	0.075342466	0.113522538	0.084507042	0.102473498	0.000677026	0.464566929	0.083832335	0.001160827	0.40		0	0	1	0	0	0
0.20	0.00	0.04	0.04109589	0.121869783	0.253521127	0.151943463	0.000643729	0.480314961	0.269461078	0.001160827	0.40		0	0	1	0	0	0
0.24	0.00	0.21	0.075342466	0.113522538	0.084507042	0.102473498	0.000677026	0.464566929	0.083832335	0.001160827	0.40		0	0	1	0	0	0
0.26	0.00	0.42	0.095890411	0.125208681	0.098591549	0.113074205	0.000799112	0.661417323	0.167664671	0.002216125	0.60		0	0	0	1	0	0
0.21	0.00	0.00	0.109589041	0.093489149	0.084507042	0.049469965	0.000765816	0.582677165	0.137724551	0.001266357	0.40		0	0	1	0	0	0
0.37	0.00	0.14	0.102739726	0.091819699	0.126760563	0.127208481	0.000765816	0.354330709	0.155688623	0.001160827	0.40		0	0	1	0	0	0
0.37	0.00	0.14	0.102739726	0.091819699	0.126760563	0.127208481	0.000765816	0.354330709	0.155688623	0.001160827	0.40		0	0	1	0	0	0
0.38	0.00	0.49	0.075342466	0.430717863	0.309859155	0.367491166	0.000799112	0.299212598	0.413173653	0.000949768	0.40		0	0	1	0	0	0
0.23	0.00	0.02	0.109589041	0.106844741	0.211267606	0.127208481	0.000799112	0.551181102	0.113772455	0.000949768	0.40		0	0	1	0	0	0
0.19	0.00	0.20	0.061643836	0.10851419	0.14084507	0.208480565	0.000788013	0.62992126	0.149700599	0.000949768	0.40		0	0	1	0	0	0
